PFAM_ID,DUF_ID,DUF_Name,Name of the DUF,Species,SCOPe Superfamily,SCOPe Family,Pathway,Chain ID ,PDB_ID
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,L,6zi4
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,L,6zi5
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,L,6zi6
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,L,6zi9
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,L,6zia
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,L,6zid
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,L,7prc
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Thermochromatium tepidum ,f.26.1(INDIRECT),,Photosynthesis,L,1eys
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Cereibacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,L,7vnm
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1aig
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,O,1aig
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1aij
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,S,1aij
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1ds8
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,S,1ds8
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1dv3
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,S,1dv3
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1dv6
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,S,1dv6
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1e_14
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1e6d
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1f6n
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1fnp
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1fnq
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1jgw
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1jgx
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1jgy
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1jgz
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1jh0
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1k6l
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1k6n
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1kby
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1l9b
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1l9j
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,S,1l9j
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1m3x
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1mps
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1ogv
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1pcr
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1pss
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1pst
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1qov
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1rg5
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1rgn
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1rqk
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1rvj
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1ry5
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1rzh
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1rzz
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,S,1rzz
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1s00
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,S,1s00
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1umx
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1yf6
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,1yst
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,B,1z9k
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,2boz
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,2gmr
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,2rcr
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,3dsy
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,3dtr
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,3dts
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,3du2
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,3du3
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,3duq
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,3v3y
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,3v3z
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,4h99
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,4h9l
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,4hbh
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,4hbj
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,4in5
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,4in6
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,4in7
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,4lwy
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,4n7k
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,4rcr
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,5lse
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,6z02
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,6z1j
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,6z27
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,7p17
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]",Rhodobacter sphaeroides,f.26.1(INDIRECT),,Photosynthesis,M,5lri
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,1dxr
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,1prc
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,1r2c
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,1txw
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,2jbl
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,2prc
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,3d38
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,3prc
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,4prc
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,5nj4
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,5o4c
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,5prc
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,6prc
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,6zhw
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,6zi4
PF06157,DUF973,Protein of unknown function (DUF973),"(1) Bacterial photosystem II reaction centre, L and M subunits [f.26]", Rhodopseudomonas viridis,f.26.1(INDIRECT),,Photosynthesis,M,6zi5
